0.95,130,6,580.259,3.39996%
0.95,585,9,575.185,3.37023%
0.95,37,15,573.971,3.36311%
0.95,501,8,572.992,3.35737%
0.95,544,13,571.272,3.34729%
0.95,130,5,567.021,3.32239%
0.95,409,12,566.518,3.31944%
0.95,550,8,560.852,3.28624%
0.95,77,8,560.65,3.28506%
0.95,526,12,552.243,3.2358%
0.95,536,8,549.914,3.22215%
0.95,552,15,549.177,3.21783%
0.95,565,12,545.724,3.1976%
0.95,499,7,543.79,3.18627%
0.95,328,13,539.416,3.16064%
0.95,549,15,538.823,3.15717%
0.95,533,4,534.798,3.13358%
0.95,474,6,532.638,3.12092%
0.95,537,14,529.235,3.10098%
0.95,377,13,526.728,3.0863%
0.95,35,13,523.51,3.06744%
0.95,81,10,521.922,3.05814%
0.95,16,14,521.86,3.05777%
0.95,598,1,521.811,3.05748%
0.95,275,13,521.708,3.05688%
0.95,474,11,521.589,3.05618%
0.95,276,4,521.255,3.05423%
0.95,474,2,520.959,3.05249%
0.95,46,4,520.185,3.04796%
0.95,81,9,520.181,3.04794%
0.95,335,14,519.938,3.04651%
0.95,81,11,518.971,3.04085%
0.95,450,15,518.708,3.0393%
0.95,407,6,518.21,3.03639%
0.95,103,15,517.996,3.03513%
0.95,69,9,517.547,3.0325%
0.95,34,15,506.313,2.96668%
0.95,579,2,498.284,2.91963%
0.95,508,5,496.72,2.91047%
0.95,537,13,496.679,2.91023%
0.95,358,15,495.819,2.90519%
0.95,436,6,495.177,2.90143%
0.95,171,9,494.885,2.89972%
0.95,331,14,493.572,2.89202%
0.95,82,14,493.033,2.88886%
0.95,341,11,493.021,2.88879%
0.95,577,14,491.782,2.88153%
0.95,435,3,488.42,2.86183%
0.95,556,14,487.247,2.85496%
0.95,565,11,480.477,2.8153%
0.95,30,12,479.099,2.80722%
0.95,559,12,478.313,2.80261%
0.95,526,8,477.045,2.79519%
0.95,597,1,475.638,2.78694%
0.95,453,6,474.551,2.78058%
0.95,239,2,474.144,2.77819%
0.95,576,13,472.72,2.76984%
0.95,69,10,471.745,2.76413%
0.95,108,9,471.584,2.76319%
0.95,14,12,471.527,2.76285%
0.95,17,7,471.432,2.7623%
0.95,416,5,471.185,2.76085%
0.95,578,4,471.119,2.76046%
0.95,484,14,470.679,2.75788%
0.95,159,7,470.663,2.75779%
0.95,194,1,469.671,2.75198%
0.95,69,13,469.617,2.75166%
0.95,540,13,468.848,2.74715%
0.95,29,1,468.663,2.74607%
0.95,358,12,468.062,2.74255%
0.95,380,12,467.099,2.73691%
0.95,489,9,463.235,2.71427%
0.95,494,11,451.65,2.64639%
0.95,161,15,450.7,2.64082%
0.95,536,1,447.704,2.62326%
0.95,192,14,446.802,2.61798%
