1,590,12,1055,6.51235%
1,50,12,1054,6.50617%
1,530,2,1053,6.5%
1,550,12,1052,6.49383%
1,156,8,1050,6.48148%
1,351,1,1049,6.47531%
1,580,9,1048,6.46914%
1,533,2,1043,6.43827%
1,298,10,1037,6.40123%
1,150,2,1035,6.38889%
1,533,3,1031,6.3642%
1,552,12,1030,6.35802%
1,507,4,1025,6.32716%
1,529,1,1023,6.31482%
1,525,13,1021,6.30247%
1,507,8,1020,6.2963%
1,552,13,1017,6.27778%
1,583,2,1012,6.24691%
1,549,8,1011,6.24074%
1,30,2,1009,6.22839%
1,501,14,1000,6.17284%
1,559,7,997,6.15432%
1,533,1,996,6.14815%
1,371,10,993,6.12963%
1,571,1,991,6.11728%
1,594,1,990,6.11111%
1,533,6,984,6.07407%
1,130,14,981,6.05556%
1,568,8,979,6.04321%
1,377,11,977,6.03086%
1,587,8,975,6.01852%
1,578,5,974,6.01235%
1,486,7,973,6.00617%
1,567,6,971,5.99383%
1,579,13,969,5.98148%
1,516,13,967,5.96914%
1,457,5,964,5.95062%
1,450,14,963,5.94444%
1,577,8,952,5.87654%
1,538,7,949,5.85802%
1,499,5,948,5.85185%
1,591,15,947,5.84568%
1,285,11,945,5.83333%
1,380,12,942,5.81482%
1,117,13,938,5.79012%
1,434,14,936,5.77778%
1,524,7,933,5.75926%
1,590,11,929,5.73457%
1,556,10,925,5.70988%
1,297,12,921,5.68519%
1,30,8,920,5.67901%
1,452,11,919,5.67284%
1,589,7,916,5.65432%
1,586,13,915,5.64815%
1,302,7,913,5.6358%
1,560,6,911,5.62346%
1,563,6,910,5.61728%
1,457,11,908,5.60494%
1,516,5,907,5.59877%
1,94,6,902,5.5679%
1,546,11,901,5.56173%
1,551,6,900,5.55556%
1,563,12,897,5.53704%
1,533,5,895,5.52469%
1,534,12,894,5.51852%
1,560,3,893,5.51235%
1,570,11,891,5.5%
1,316,2,890,5.49383%
1,579,5,886,5.46914%
1,584,12,882,5.44444%
1,508,6,880,5.4321%
1,286,3,879,5.42593%
1,599,1,878,5.41975%
1,568,6,873,5.38889%
1,563,11,872,5.38272%
1,383,3,871,5.37654%
1,118,3,868,5.35802%
1,303,10,867,5.35185%
1,564,5,862,5.32099%
1,579,14,861,5.31481%
1,350,7,859,5.30247%
1,499,4,858,5.2963%
1,584,8,856,5.28395%
1,446,13,852,5.25926%
1,228,13,851,5.25309%
1,544,3,850,5.24691%
1,446,10,848,5.23457%
1,567,2,844,5.20988%
1,567,13,843,5.2037%
1,343,1,841,5.19136%
1,595,3,840,5.18518%
1,130,12,839,5.17901%
1,581,13,835,5.15432%
1,384,14,833,5.14198%
1,535,5,832,5.1358%
1,581,10,831,5.12963%
1,283,1,823,5.08025%
1,529,4,819,5.05556%
1,298,15,814,5.02469%
1,36,1,813,5.01852%
1,118,13,812,5.01235%
1,581,3,811,5.00617%
1,572,8,805,4.96914%
1,351,3,803,4.95679%
1,567,15,798,4.92593%
1,446,8,795,4.90741%
1,434,10,794,4.90123%
1,574,6,792,4.88889%
1,577,14,789,4.87037%
1,286,12,788,4.8642%
1,584,11,786,4.85185%
1,130,6,782,4.82716%
1,37,10,781,4.82099%
1,135,8,780,4.81481%
1,593,4,778,4.80247%
1,156,3,774,4.77778%
1,94,11,772,4.76543%
1,77,5,768,4.74074%
1,308,1,765,4.72222%
1,409,6,764,4.71605%
1,450,9,763,4.70988%
1,456,3,762,4.7037%
1,489,1,760,4.69136%
1,117,11,759,4.68518%
1,585,2,758,4.67901%
1,559,5,756,4.66667%
1,129,9,753,4.64815%
1,303,12,752,4.64198%
1,519,4,747,4.61111%
1,200,6,740,4.5679%
1,568,14,738,4.55556%
1,297,10,734,4.53086%
1,580,12,733,4.52469%
1,565,15,731,4.51235%
1,549,7,730,4.50617%
1,597,4,728,4.49383%
1,534,4,723,4.46296%
1,367,4,721,4.45062%
1,530,3,720,4.44444%
1,562,8,719,4.43827%
1,562,12,718,4.4321%
1,77,3,717,4.42593%
1,309,2,716,4.41975%
1,236,4,713,4.40123%
1,447,7,712,4.39506%
1,251,12,710,4.38272%
1,586,11,708,4.37037%
1,380,9,706,4.35802%
1,562,11,703,4.33951%
1,217,9,701,4.32716%
1,446,12,700,4.32099%
1,588,10,699,4.31482%
1,583,7,697,4.30247%
1,230,5,694,4.28395%
1,369,14,693,4.27778%
1,560,4,691,4.26543%
1,495,4,687,4.24074%
1,592,10,686,4.23457%
1,580,11,685,4.2284%
1,377,13,684,4.22222%
1,77,9,677,4.17901%
1,584,6,676,4.17284%
1,455,9,675,4.16667%
1,590,8,674,4.16049%
1,586,7,668,4.12346%
1,530,15,663,4.09259%
1,439,12,662,4.08642%
1,374,1,657,4.05556%
1,263,11,656,4.04938%
1,559,8,650,4.01235%
1,596,3,649,4.00617%
1,152,5,648,4%
1,550,4,647,3.99383%
1,460,3,646,3.98765%
1,321,6,645,3.98148%
1,527,3,643,3.96914%
1,156,4,642,3.96296%
1,356,11,640,3.95062%
1,150,3,639,3.94444%
1,333,7,638,3.93827%
1,525,5,637,3.9321%
1,433,14,636,3.92593%
1,94,12,635,3.91975%
1,456,14,633,3.90741%
1,524,10,629,3.88272%
1,577,15,627,3.87037%
1,355,9,625,3.85802%
1,392,2,624,3.85185%
1,254,15,621,3.83333%
1,569,8,619,3.82099%
1,409,5,618,3.81482%
1,497,2,617,3.80864%
1,380,6,614,3.79012%
1,502,12,613,3.78395%
1,544,5,612,3.77778%
1,304,2,611,3.77161%
1,536,5,610,3.76543%
1,566,3,608,3.75309%
1,518,4,607,3.74691%
1,346,14,605,3.73457%
1,449,8,604,3.72839%
1,527,4,601,3.70988%
1,591,14,600,3.7037%
1,355,10,598,3.69136%
1,35,12,596,3.67901%
1,571,2,594,3.66667%
1,575,2,593,3.66049%
1,317,3,591,3.64815%
1,364,12,590,3.64198%
1,503,2,588,3.62963%
1,447,13,587,3.62346%
1,568,2,586,3.61728%
1,523,6,584,3.60494%
1,519,10,583,3.59877%
1,265,14,582,3.59259%
1,219,10,581,3.58642%
1,526,7,580,3.58025%
1,411,13,579,3.57407%
1,530,11,577,3.56173%
1,586,8,576,3.55556%
1,351,8,573,3.53704%
1,442,3,572,3.53086%
1,573,6,571,3.52469%
1,385,7,570,3.51852%
1,172,11,569,3.51235%
1,556,6,565,3.48765%
1,574,11,564,3.48148%
1,304,3,563,3.47531%
1,30,4,561,3.46296%
1,303,13,559,3.45062%
1,217,7,558,3.44444%
1,590,4,557,3.43827%
1,558,10,556,3.4321%
1,563,14,555,3.42593%
1,460,6,554,3.41975%
1,581,2,552,3.40741%
1,154,9,551,3.40123%
1,582,8,549,3.38889%
1,537,5,547,3.37654%
1,354,3,546,3.37037%
1,304,10,545,3.3642%
1,355,1,543,3.35185%
1,199,15,541,3.33951%
1,90,8,540,3.33333%
1,343,8,539,3.32716%
1,379,12,536,3.30864%
1,588,7,533,3.29012%
1,544,1,532,3.28395%
1,203,8,531,3.27778%
1,304,11,530,3.27161%
1,394,6,529,3.26543%
1,368,7,526,3.24691%
1,283,13,524,3.23457%
1,577,1,523,3.22839%
1,350,6,521,3.21605%
1,374,15,514,3.17284%
1,567,5,513,3.16667%
1,219,9,512,3.16049%
1,538,8,511,3.15432%
1,584,2,510,3.14815%
1,544,6,509,3.14198%
1,352,2,507,3.12963%
1,532,11,506,3.12346%
1,529,6,503,3.10494%
1,538,15,502,3.09877%
1,153,8,498,3.07407%
1,553,3,495,3.05556%
1,550,5,494,3.04938%
1,567,4,493,3.04321%
1,37,7,492,3.03704%
1,367,5,491,3.03086%
1,456,7,489,3.01852%
1,535,10,487,3.00617%
1,521,11,479,2.95679%
1,508,4,478,2.95062%
1,562,7,477,2.94444%
1,502,1,474,2.92593%
1,460,4,473,2.91975%
1,534,2,472,2.91358%
1,534,1,471,2.90741%
1,591,11,467,2.88272%
1,367,8,466,2.87654%
1,568,7,465,2.87037%
1,165,2,462,2.85185%
1,526,8,461,2.84568%
1,556,9,460,2.83951%
1,37,2,458,2.82716%
1,221,13,455,2.80864%
1,560,5,453,2.7963%
1,521,9,451,2.78395%
1,377,9,447,2.75926%
1,94,7,445,2.74691%
1,589,9,443,2.73457%
1,403,11,442,2.72839%
1,486,2,441,2.72222%
1,584,3,440,2.71605%
1,497,13,437,2.69753%
1,589,10,435,2.68519%
1,376,8,433,2.67284%
1,519,13,431,2.66049%
1,549,10,430,2.65432%
1,491,11,429,2.64815%
1,230,11,428,2.64198%
1,549,3,427,2.6358%
1,328,14,422,2.60494%
1,272,12,419,2.58642%
1,575,11,418,2.58025%
1,304,15,417,2.57407%
1,117,1,415,2.56173%
1,532,14,412,2.54321%
1,90,7,411,2.53704%
1,501,5,410,2.53086%
1,345,1,408,2.51852%
1,310,1,404,2.49383%
1,152,10,403,2.48765%
1,405,2,401,2.47531%
1,533,8,400,2.46914%
1,553,5,399,2.46296%
1,525,10,398,2.45679%
1,511,3,396,2.44444%
1,454,6,395,2.43827%
1,6,12,393,2.42593%
1,460,11,390,2.40741%
1,452,8,389,2.40123%
1,589,1,387,2.38889%
1,223,5,386,2.38272%
1,356,8,385,2.37654%
1,135,12,383,2.3642%
1,367,14,382,2.35802%
1,520,10,381,2.35185%
1,107,10,380,2.34568%
1,568,13,379,2.33951%
1,529,3,378,2.33333%
1,128,9,376,2.32099%
1,559,9,375,2.31481%
1,492,15,373,2.30247%
1,172,12,372,2.2963%
1,439,9,368,2.27161%
1,293,8,367,2.26543%
1,298,12,366,2.25926%
1,583,10,365,2.25309%
1,319,1,363,2.24074%
1,486,9,362,2.23457%
1,519,7,360,2.22222%
1,459,15,358,2.20988%
1,532,6,357,2.2037%
1,554,15,356,2.19753%
1,481,4,353,2.17901%
1,454,14,350,2.16049%
1,530,5,346,2.1358%
1,581,7,345,2.12963%
1,581,9,344,2.12346%
1,380,13,343,2.11728%
1,152,6,340,2.09877%
1,346,3,338,2.08642%
1,536,9,337,2.08025%
1,574,7,336,2.07407%
1,346,7,335,2.0679%
1,592,7,334,2.06173%
1,539,6,333,2.05556%
1,303,4,332,2.04938%
1,252,10,330,2.03704%
1,453,10,329,2.03086%
1,585,11,328,2.02469%
1,54,4,326,2.01235%
1,228,6,324,2%
1,556,8,322,1.98765%
1,574,4,321,1.98148%
1,575,4,320,1.97531%
1,587,2,319,1.96914%
1,576,13,317,1.95679%
1,481,9,316,1.95062%
1,582,5,315,1.94444%
1,308,2,313,1.9321%
1,423,1,312,1.92593%
1,562,3,311,1.91975%
1,36,14,310,1.91358%
1,349,5,306,1.88889%
1,565,13,305,1.88272%
1,369,12,304,1.87654%
1,20,15,303,1.87037%
1,527,7,302,1.8642%
1,549,15,301,1.85802%
1,559,11,298,1.83951%
1,314,8,297,1.83333%
1,526,3,295,1.82099%
1,253,14,294,1.81481%
1,419,12,293,1.80864%
1,594,14,292,1.80247%
1,477,13,291,1.7963%
1,435,12,290,1.79012%
1,486,4,289,1.78395%
1,468,14,286,1.76543%
1,514,1,283,1.74691%
1,524,14,279,1.72222%
1,598,5,278,1.71605%
1,313,9,277,1.70988%
1,487,10,275,1.69753%
1,581,4,273,1.68519%
1,543,4,272,1.67901%
1,217,1,271,1.67284%
1,567,14,270,1.66667%
1,435,4,269,1.66049%
1,503,4,268,1.65432%
1,315,5,261,1.61111%
1,563,13,260,1.60494%
1,524,8,258,1.59259%
1,588,8,257,1.58642%
1,595,15,256,1.58025%
1,539,12,255,1.57407%
1,374,8,254,1.5679%
1,316,15,252,1.55556%
1,483,13,251,1.54938%
1,503,5,250,1.54321%
1,522,7,247,1.52469%
1,413,8,246,1.51852%
1,102,14,244,1.50617%
1,27,1,243,1.5%
1,577,5,242,1.49383%
1,552,14,241,1.48765%
1,437,8,240,1.48148%
1,517,4,238,1.46914%
1,543,3,237,1.46296%
1,435,8,236,1.45679%
1,280,14,235,1.45062%
1,517,8,234,1.44444%
1,154,12,233,1.43827%
1,352,3,232,1.4321%
1,538,12,231,1.42593%
1,94,3,229,1.41358%
1,543,6,228,1.40741%
1,569,7,227,1.40123%
1,576,15,223,1.37654%
1,501,4,222,1.37037%
1,340,1,220,1.35802%
1,347,4,219,1.35185%
1,286,11,217,1.33951%
1,283,5,216,1.33333%
1,599,2,215,1.32716%
1,513,1,214,1.32099%
1,373,3,213,1.31481%
1,154,5,212,1.30864%
1,530,7,209,1.29012%
1,274,5,208,1.28395%
1,316,11,206,1.2716%
1,454,1,204,1.25926%
1,505,8,203,1.25309%
1,573,3,198,1.22222%
1,90,9,196,1.20988%
1,532,9,195,1.2037%
1,369,9,194,1.19753%
1,538,11,191,1.17901%
1,304,4,190,1.17284%
1,383,1,189,1.16667%
1,420,13,188,1.16049%
1,489,2,186,1.14815%
1,533,7,184,1.1358%
1,529,2,183,1.12963%
1,315,14,181,1.11728%
1,546,6,180,1.11111%
1,78,1,179,1.10494%
1,162,1,176,1.08642%
1,460,1,175,1.08025%
1,33,14,174,1.07407%
1,572,4,173,1.0679%
1,571,5,172,1.06173%
1,19,7,171,1.05556%
1,563,1,169,1.04321%
1,368,1,168,1.03704%
1,369,10,166,1.02469%
1,543,10,165,1.01852%
1,569,2,164,1.01235%
1,308,15,163,1.00617%
1,519,14,161,0.993827%
1,369,3,160,0.987654%
1,321,10,158,0.975309%
1,497,7,157,0.969136%
1,519,15,156,0.962963%
1,507,13,155,0.95679%
1,575,15,154,0.950617%
1,371,1,152,0.938272%
1,590,3,149,0.919753%
1,444,14,148,0.91358%
1,169,15,147,0.907407%
1,285,15,143,0.882716%
1,504,14,141,0.87037%
1,455,4,140,0.864197%
1,231,15,139,0.858025%
1,251,6,138,0.851852%
1,587,15,137,0.845679%
1,447,10,136,0.839506%
1,143,2,135,0.833333%
1,512,2,134,0.82716%
1,503,3,133,0.820988%
1,513,5,129,0.796296%
1,504,12,128,0.790123%
1,559,2,126,0.777778%
1,562,9,125,0.771605%
1,581,5,124,0.765432%
1,593,9,123,0.759259%
1,552,5,122,0.753086%
1,298,13,121,0.746914%
1,314,2,119,0.734568%
1,211,15,118,0.728395%
1,574,5,117,0.722222%
1,518,12,116,0.716049%
1,180,9,114,0.703704%
1,487,6,113,0.697531%
1,542,12,109,0.672839%
1,299,4,108,0.666667%
1,529,9,106,0.654321%
1,569,9,103,0.635802%
1,538,9,102,0.62963%
1,537,3,100,0.617284%
1,131,6,99,0.611111%
1,587,7,98,0.604938%
1,420,6,97,0.598765%
1,426,1,96,0.592593%
1,30,14,94,0.580247%
1,593,3,93,0.574074%
1,317,6,92,0.567901%
1,129,14,91,0.561728%
1,297,11,90,0.555556%
1,521,10,89,0.549383%
1,350,12,87,0.537037%
1,526,11,84,0.518519%
1,457,3,82,0.506173%
1,299,9,81,0.5%
1,331,14,80,0.493827%
1,538,5,78,0.481481%
1,538,4,77,0.475309%
1,516,14,76,0.469136%
1,560,15,71,0.438272%
1,527,9,70,0.432099%
1,420,9,69,0.425926%
1,274,2,68,0.419753%
1,554,14,65,0.401235%
1,94,5,64,0.395062%
1,176,15,62,0.382716%
1,571,4,61,0.376543%
1,563,7,59,0.364198%
1,123,14,58,0.358025%
1,519,12,57,0.351852%
1,535,3,52,0.320988%
1,519,11,49,0.302469%
1,538,2,48,0.296296%
1,453,4,46,0.283951%
1,571,7,42,0.259259%
1,516,9,41,0.253086%
1,502,10,40,0.246914%
1,590,13,39,0.240741%
1,283,12,36,0.222222%
1,554,6,35,0.216049%
1,570,13,34,0.209877%
1,579,12,33,0.203704%
1,567,12,32,0.197531%
1,483,4,31,0.191358%
1,456,11,30,0.185185%
1,334,5,29,0.179012%
1,483,9,28,0.17284%
1,525,12,25,0.154321%
1,375,7,24,0.148148%
1,515,9,23,0.141975%
1,594,2,21,0.12963%
1,592,6,20,0.123457%
1,165,3,19,0.117284%
1,521,7,18,0.111111%
1,379,8,17,0.104938%
1,380,1,16,0.0987654%
1,323,15,15,0.0925926%
1,534,13,12,0.0740741%
1,430,3,11,0.0679012%
1,526,2,10,0.0617284%
1,572,6,8,0.0493827%
1,427,1,5,0.0308642%
1,416,14,2,0.0123457%
1,293,12,1,0.00617284%
